"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"C1746","0","10","40","0","2021","A","","Cleveland-Elyria, OH MSA","Total Covered","10 Total, all industries","MSA, Total Covered","All establishment sizes",58523,970516,60237585814,8383239720,210053844,1194,62068,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1625,2.9,15839,1.7,3800039983,6.7,366540341,4.6,33658943,19.1,57,5.0,2951,5.0
"C1746","1","10","41","0","2021","A","","Cleveland-Elyria, OH MSA","Federal Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",186,17816,1573086508,0,0,1698,88298,"",0.57,0.92,0.99,0.00,0.00,1.08,1.08,"",-1,-0.5,-598,-3.2,31221782,2.0,0,0.0,0,0.0,88,5.5,4565,5.5
"C1746","2","10","41","0","2021","A","","Cleveland-Elyria, OH MSA","State Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",86,5849,409428123,0,0,1346,69996,"",0.23,0.19,0.21,0.00,0.00,1.11,1.11,"",0,0.0,-171,-2.8,915824,0.2,0,0.0,0,0.0,41,3.1,2138,3.2
"C1746","3","10","41","0","2021","A","","Cleveland-Elyria, OH MSA","Local Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",1776,99529,5869550167,16111866,352773,1134,58974,"",1.93,1.08,1.18,0.14,0.29,1.09,1.09,"",-5,-0.3,-1686,-1.7,184009133,3.2,766519,5.0,53676,17.9,54,5.0,2801,5.0
"C1746","5","10","41","0","2021","A","","Cleveland-Elyria, OH MSA","Private","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",56475,847323,52385521016,8367127854,209701071,1189,61825,"",0.99,1.02,1.01,1.02,1.01,0.99,0.99,"",1631,3.0,18295,2.2,3583893244,7.3,365773822,4.6,33605267,19.1,57,5.0,2959,5.0
"C1746","5","101","42","0","2021","A","","Cleveland-Elyria, OH MSA","Private","101 Goods-producing","MSA, by Domain -- by ownership sector","All establishment sizes",7927,154212,10578902124,1730552041,63030525,1319,68600,"",1.07,1.06,1.09,1.02,1.18,1.02,1.02,"",84,1.1,1772,1.2,571345001,5.7,44151605,2.6,5805903,10.1,57,4.5,2951,4.5
"C1746","5","1011","43","0","2021","A","","Cleveland-Elyria, OH MSA","Private","1011 Natural resources and mining","MSA, by Supersector -- by ownership sector","All establishment sizes",185,3066,149914334,35327254,1447447,940,48892,"",0.24,0.26,0.22,0.24,0.29,0.87,0.87,"",1,0.5,19,0.6,10852148,7.8,1684229,5.0,29848,2.1,62,7.1,3249,7.1
"C1746","5","1012","43","0","2021","A","","Cleveland-Elyria, OH MSA","Private","1012 Construction","MSA, by Supersector -- by ownership sector","All establishment sizes",4433,36358,2480921761,454939569,28102394,1312,68235,"",0.95,0.73,0.77,0.72,1.10,1.06,1.06,"",93,2.1,1561,4.5,189184531,8.3,18090309,4.1,1918823,7.3,45,3.6,2375,3.6
"C1746","5","1013","43","0","2021","A","","Cleveland-Elyria, OH MSA","Private","1013 Manufacturing","MSA, by Supersector -- by ownership sector","All establishment sizes",3308,114787,7948066029,1240285218,33480684,1332,69242,"",1.68,1.38,1.36,1.35,1.48,0.98,0.98,"",-11,-0.3,190,0.2,371308322,4.9,24377067,2.0,3857232,13.0,61,4.8,3125,4.7
"C1746","5","102","42","0","2021","A","","Cleveland-Elyria, OH MSA","Private","102 Service-providing","MSA, by Domain -- by ownership sector","All establishment sizes",48549,693111,41806618892,6636575813,146670546,1160,60317,"",0.98,1.01,1.00,1.02,0.94,0.98,0.98,"",1548,3.3,16523,2.4,3012548243,7.8,321622217,5.1,27799364,23.4,57,5.2,2979,5.2
"C1746","5","1021","43","0","2021","A","","Cleveland-Elyria, OH MSA","Private","1021 Trade, transportation, and utilities","MSA, by Supersector -- by ownership sector","All establishment sizes",12397,176075,9094499693,1956852902,41008117,993,51651,"",1.17,0.95,0.96,1.03,1.03,1.01,1.01,"",137,1.1,4486,2.6,745943809,8.9,48695631,2.6,7894938,23.8,57,6.1,2997,6.2
"C1746","5","1022","43","0","2021","A","","Cleveland-Elyria, OH MSA","Private","1022 Information","MSA, by Supersector -- by ownership sector","All establishment sizes",1154,11974,1023849068,128160646,3394938,1644,85510,"",0.95,0.62,0.38,0.53,0.49,0.61,0.61,"",210,22.2,668,5.9,126471353,14.1,11657614,10.0,665800,24.4,118,7.7,6136,7.7
"C1746","5","1023","43","0","2021","A","","Cleveland-Elyria, OH MSA","Private","1023 Financial activities","MSA, by Supersector -- by ownership sector","All establishment sizes",6061,62866,6113545726,704384346,15621132,1870,97247,"",1.15,1.11,1.02,1.13,1.05,0.92,0.92,"",163,2.8,4444,7.6,763461718,14.3,66167496,10.4,2741150,21.3,109,6.2,5670,6.2
"C1746","5","1024","43","0","2021","A","","Cleveland-Elyria, OH MSA","Private","1024 Professional and business services","MSA, by Supersector -- by ownership sector","All establishment sizes",11571,143439,11276956402,1755716335,44684344,1512,78618,"",1.02,1.00,0.95,1.04,0.95,0.95,0.95,"",629,5.7,538,0.4,424585857,3.9,87177192,5.2,6695944,17.6,52,3.6,2674,3.5
