"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"46093","0","10","70","0","2021","A","","Meade County, South Dakota","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",915,7878,370085369,87347548,668128,903,46975,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",43,4.9,510,6.9,34085719,10.1,9403657,12.1,125029,23.0,26,3.0,1373,3.0
"46093","1","10","71","0","2021","A","","Meade County, South Dakota","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",23,1235,93271124,0,0,1452,75523,"",4.48,7.82,9.52,0.00,0.00,1.22,1.22,"",1,4.5,29,2.4,4666834,5.3,0,0.0,0,0.0,39,2.8,2069,2.8
"46093","1","102","72","0","2021","A","","Meade County, South Dakota","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",23,1235,93271124,0,0,1452,75523,"",4.49,7.97,9.71,0.00,0.00,1.22,1.22,"",1,4.5,29,2.4,4666834,5.3,0,0.0,0,0.0,39,2.8,2069,2.8
"46093","1","1021","73","0","2021","A","","Meade County, South Dakota","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",10,71,3136690,0,0,846,43972,"",3.94,1.93,1.84,0.00,0.00,0.95,0.95,"",0,0.0,-1,-1.4,-31309,-1.0,0,0.0,0,0.0,-1,-0.1,-79,-0.2
"46093","1","1024","73","0","2021","A","","Meade County, South Dakota","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",1,1,25975,0,0,599,31170,"",8.18,0.26,0.10,0.00,0.00,0.48,0.48,"",0,0.0,0,0.0,-12544,-32.6,0,0.0,0,0.0,-142,-19.2,-7349,-19.1
"46093","1","1025","73","0","2021","A","","Meade County, South Dakota","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",2,807,63732839,0,0,1519,78983,"",17.08,34.31,43.75,0.00,0.00,1.28,1.28,"",0,0.0,30,3.9,3594056,6.0,0,0.0,0,0.0,30,2.0,1551,2.0
"46093","1","1026","73","0","2021","A","","Meade County, South Dakota","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",3,3,45817,0,0,286,14860,"",23.61,1.22,0.50,0.00,0.00,0.40,0.40,"",1,50.0,1,50.0,25096,121.1,0,0.0,0,0.0,58,25.4,3019,25.5
"46093","1","1027","73","0","2021","A","","Meade County, South Dakota","Federal Government","1027 Other services","County, by Supersector -- by ownership sector","All establishment sizes",1,17,851592,0,0,988,51352,"",75.46,65.02,80.19,0.00,0.00,1.27,1.26,"",0,0.0,2,13.3,77854,10.1,0,0.0,0,0.0,23,2.4,1164,2.3
"46093","1","1028","73","0","2021","A","","Meade County, South Dakota","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",7,336,25478211,0,0,1457,75772,"",3.29,3.86,4.24,0.00,0.00,1.10,1.10,"",1,16.7,-4,-1.2,1013681,4.1,0,0.0,0,0.0,71,5.1,3712,5.2
"46093","1","44-45","74","0","2021","A","","Meade County, South Dakota","Federal Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,38,1432554,0,0,717,37290,"",17.51,16.49,26.26,0.00,0.00,1.58,1.58,"",0,0.0,0,0.0,29961,2.1,0,0.0,0,0.0,1,0.1,53,0.1
"46093","1","445","75","0","2021","A","","Meade County, South Dakota","Federal Government","NAICS 445 Food and beverage stores","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,38,1432554,0,0,717,37290,"",59.91,66.07,80.06,0.00,0.00,1.20,1.20,"",0,0.0,0,0.0,29961,2.1,0,0.0,0,0.0,1,0.1,53,0.1
