"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"19193","0","10","70","0","2021","A","","Woodbury County, Iowa","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",3268,50117,2392225416,1081131876,11528662,918,47733,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",25,0.8,1024,2.1,104217417,4.6,49244551,4.8,422335,3.8,22,2.5,1127,2.4
"19193","1","10","71","0","2021","A","","Woodbury County, Iowa","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",37,594,43022186,0,0,1393,72458,"",2.02,0.59,0.68,0.00,0.00,1.15,1.15,"",-1,-2.6,-40,-6.3,-1918524,-4.3,0,0.0,0,0.0,29,2.1,1536,2.2
"19193","1","102","72","0","2021","A","","Woodbury County, Iowa","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",37,594,43022186,0,0,1393,72458,"",2.02,0.60,0.69,0.00,0.00,1.15,1.15,"",-1,-2.6,-40,-6.3,-1918524,-4.3,0,0.0,0,0.0,29,2.1,1536,2.2
"19193","1","1021","73","0","2021","A","","Woodbury County, Iowa","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",15,162,9908686,0,0,1177,61196,"",1.65,0.69,0.90,0.00,0.00,1.30,1.30,"",0,0.0,3,1.9,-44287,-0.4,0,0.0,0,0.0,-24,-2.0,-1270,-2.0
"19193","1","1023","73","0","2021","A","","Woodbury County, Iowa","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,17,1782139,0,0,1987,103312,"",4.35,3.94,4.61,0.00,0.00,1.15,1.15,"",0,0.0,2,13.3,174060,10.8,0,0.0,0,0.0,-121,-5.7,-6330,-5.8
"19193","1","1028","73","0","2021","A","","Woodbury County, Iowa","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",21,415,31331361,0,0,1453,75573,"",2.76,0.75,0.81,0.00,0.00,1.08,1.08,"",-1,-4.5,-45,-9.8,-2048297,-6.1,0,0.0,0,0.0,57,4.1,2956,4.1
"19193","1","48-49","74","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",15,162,9908686,0,0,1177,61196,"",1.70,0.75,0.96,0.00,0.00,1.28,1.28,"",0,0.0,3,1.9,-44287,-0.4,0,0.0,0,0.0,-24,-2.0,-1270,-2.0
"19193","1","491","75","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,162,9908686,0,0,1177,61196,"",1.71,0.77,1.00,0.00,0.00,1.31,1.31,"",0,0.0,3,1.9,-44287,-0.4,0,0.0,0,0.0,-24,-2.0,-1270,-2.0
"19193","1","4911","76","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",15,162,9908686,0,0,1177,61196,"",1.71,0.77,1.00,0.00,0.00,1.31,1.31,"",0,0.0,3,1.9,-44287,-0.4,0,0.0,0,0.0,-24,-2.0,-1270,-2.0
"19193","1","49111","77","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",15,162,9908686,0,0,1177,61196,"",1.71,0.77,1.00,0.00,0.00,1.31,1.31,"",0,0.0,3,1.9,-44287,-0.4,0,0.0,0,0.0,-24,-2.0,-1270,-2.0
"19193","1","491110","78","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",15,162,9908686,0,0,1177,61196,"",1.71,0.77,1.00,0.00,0.00,1.31,1.31,"",0,0.0,3,1.9,-44287,-0.4,0,0.0,0,0.0,-24,-2.0,-1270,-2.0
"19193","1","52","74","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 52 Finance and insurance","County, NAICS Sector -- by ownership sector","All establishment sizes",1,17,1782139,0,0,1987,103312,"",4.39,3.95,4.62,0.00,0.00,1.15,1.15,"",0,0.0,2,13.3,174060,10.8,0,0.0,0,0.0,-121,-5.7,-6330,-5.8
"19193","1","524","75","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 524 Insurance carriers and related activities","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,17,1782139,0,0,1987,103312,"",25.88,7.60,7.45,0.00,0.00,0.97,0.97,"",0,0.0,2,13.3,174060,10.8,0,0.0,0,0.0,-121,-5.7,-6330,-5.8
"19193","1","5241","76","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 5241 Insurance carriers","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,17,1782139,0,0,1987,103312,"",32.73,7.99,7.70,0.00,0.00,0.95,0.95,"",0,0.0,2,13.3,174060,10.8,0,0.0,0,0.0,-121,-5.7,-6330,-5.8
"19193","1","52412","77","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 52412 Direct insurers, except life and health","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,17,1782139,0,0,1987,103312,"",32.73,7.99,7.70,0.00,0.00,0.95,0.95,"",0,0.0,2,13.3,174060,10.8,0,0.0,0,0.0,-121,-5.7,-6330,-5.8
"19193","1","524128","78","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 524128 Other direct insurance carriers","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,17,1782139,0,0,1987,103312,"",33.38,8.04,7.73,0.00,0.00,0.95,0.95,"",0,0.0,2,13.3,174060,10.8,0,0.0,0,0.0,-121,-5.7,-6330,-5.8
"19193","1","92","74","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 92 Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",21,415,31331361,0,0,1453,75573,"",2.76,0.75,0.81,0.00,0.00,1.08,1.08,"",-1,-4.5,-45,-9.8,-2048297,-6.1,0,0.0,0,0.0,57,4.1,2956,4.1
"19193","1","921","75","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 921 Executive, legislative and general government","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,15,1452796,0,0,1832,95265,"",8.64,0.29,0.43,0.00,0.00,1.44,1.44,"",0,0.0,-2,-11.8,-112675,-7.2,0,0.0,0,0.0,95,5.5,4949,5.5
"19193","1","9211","76","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 9211 Executive, legislative and general government","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,15,1452796,0,0,1832,95265,"",8.64,0.29,0.43,0.00,0.00,1.44,1.44,"",0,0.0,-2,-11.8,-112675,-7.2,0,0.0,0,0.0,95,5.5,4949,5.5
"19193","1","92113","77","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 92113 Public finance activities","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,13,1270942,0,0,1845,95920,"",12.41,0.38,0.57,0.00,0.00,1.46,1.46,"",0,0.0,-2,-13.3,-127439,-9.1,0,0.0,0,0.0,91,5.2,4721,5.2
"19193","1","921130","78","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 921130 Public finance activities","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,13,1270942,0,0,1845,95920,"",12.41,0.38,0.57,0.00,0.00,1.46,1.46,"",0,0.0,-2,-13.3,-127439,-9.1,0,0.0,0,0.0,91,5.2,4721,5.2
"19193","1","92119","77","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 92119 Other general government support","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,2,181854,0,0,1749,90927,"",6.72,0.18,0.22,0.00,0.00,1.24,1.24,"",0,0.0,0,0.0,14764,8.8,0,0.0,0,0.0,142,8.8,7382,8.8
"19193","1","921190","78","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 921190 Other general government support","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,2,181854,0,0,1749,90927,"",6.72,0.18,0.22,0.00,0.00,1.24,1.24,"",0,0.0,0,0.0,14764,8.8,0,0.0,0,0.0,142,8.8,7382,8.8
"19193","1","922","75","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 922 Justice, public order, and safety activities","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,85,8380678,0,0,1905,99082,"",5.01,0.92,1.14,0.00,0.00,1.25,1.25,"",0,0.0,-2,-2.3,-136555,-1.6,0,0.0,0,0.0,31,1.7,1649,1.7
"19193","1","9221","76","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 9221 Justice, public order, and safety activities","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,85,8380678,0,0,1905,99082,"",5.01,0.92,1.14,0.00,0.00,1.25,1.25,"",0,0.0,-2,-2.3,-136555,-1.6,0,0.0,0,0.0,31,1.7,1649,1.7
"19193","1","92211","77","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 92211 Courts","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,43,4006511,0,0,1778,92458,"",5.81,3.68,4.82,0.00,0.00,1.30,1.30,"",0,0.0,0,0.0,83896,2.1,0,0.0,0,0.0,41,2.4,2110,2.3
"19193","1","922110","78","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 922110 Courts","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,43,4006511,0,0,1778,92458,"",5.81,3.68,4.82,0.00,0.00,1.30,1.30,"",0,0.0,0,0.0,83896,2.1,0,0.0,0,0.0,41,2.4,2110,2.3
"19193","1","92212","77","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 92212 Police protection","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,28,2951662,0,0,2039,106048,"",5.83,0.56,0.70,0.00,0.00,1.25,1.25,"",0,0.0,-2,-6.7,-274938,-8.5,0,0.0,0,0.0,-12,-0.6,-616,-0.6
"19193","1","922120","78","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 922120 Police protection","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,28,2951662,0,0,2039,106048,"",5.83,0.56,0.70,0.00,0.00,1.25,1.25,"",0,0.0,-2,-6.7,-274938,-8.5,0,0.0,0,0.0,-12,-0.6,-616,-0.6
"19193","1","92213","77","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 92213 Legal counsel and prosecution","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,13,1422505,0,0,2039,106025,"",9.99,1.68,2.07,0.00,0.00,1.19,1.19,"",0,0.0,-1,-7.1,54487,4.0,0,0.0,0,0.0,126,6.6,6533,6.6
"19193","1","922130","78","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 922130 Legal counsel and prosecution","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,13,1422505,0,0,2039,106025,"",9.99,1.68,2.07,0.00,0.00,1.19,1.19,"",0,0.0,-1,-7.1,54487,4.0,0,0.0,0,0.0,126,6.6,6533,6.6
"19193","1","923","75","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 923 Administration of human resource programs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,26,2015404,0,0,1486,77268,"",3.87,0.36,0.38,0.00,0.00,1.06,1.06,"",0,0.0,-3,-10.3,-206205,-9.3,0,0.0,0,0.0,9,0.6,440,0.6
"19193","1","9231","76","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 9231 Administration of human resource programs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,26,2015404,0,0,1486,77268,"",3.87,0.36,0.38,0.00,0.00,1.06,1.06,"",0,0.0,-3,-10.3,-206205,-9.3,0,0.0,0,0.0,9,0.6,440,0.6
"19193","1","92313","77","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 92313 Other human resource programs administration","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,25,1921062,0,0,1473,76587,"",4.32,1.05,1.23,0.00,0.00,1.17,1.17,"",0,0.0,-3,-10.7,-208002,-9.8,0,0.0,0,0.0,6,0.4,322,0.4
"19193","1","923130","78","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 923130 Other human resource programs administration","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,25,1921062,0,0,1473,76587,"",4.32,1.05,1.23,0.00,0.00,1.17,1.17,"",0,0.0,-3,-10.7,-208002,-9.8,0,0.0,0,0.0,6,0.4,322,0.4
"19193","1","92314","77","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 92314 Administration of veterans' affairs","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,1,94342,0,0,1814,94342,"",9.27,0.04,0.06,0.00,0.00,1.46,1.46,"",0,0.0,0,0.0,1797,1.9,0,0.0,0,0.0,34,1.9,1797,1.9
"19193","1","923140","78","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 923140 Administration of veterans' affairs","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,1,94342,0,0,1814,94342,"",9.27,0.04,0.06,0.00,0.00,1.46,1.46,"",0,0.0,0,0.0,1797,1.9,0,0.0,0,0.0,34,1.9,1797,1.9
"19193","1","924","75","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 924 Administration of environmental programs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,19,1263136,0,0,1313,68278,"",0.64,0.57,0.59,0.00,0.00,1.06,1.06,"",0,0.0,3,18.8,164919,15.0,0,0.0,0,0.0,-35,-2.6,-1821,-2.6
"19193","1","9241","76","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 9241 Administration of environmental programs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,19,1263136,0,0,1313,68278,"",0.64,0.57,0.59,0.00,0.00,1.06,1.06,"",0,0.0,3,18.8,164919,15.0,0,0.0,0,0.0,-35,-2.6,-1821,-2.6
"19193","1","92412","77","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 92412 Administration of conservation programs","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,19,1263136,0,0,1313,68278,"",0.67,0.70,0.77,0.00,0.00,1.14,1.14,"",0,0.0,3,18.8,164919,15.0,0,0.0,0,0.0,-35,-2.6,-1821,-2.6
"19193","1","924120","78","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 924120 Administration of conservation programs","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,19,1263136,0,0,1313,68278,"",0.67,0.70,0.77,0.00,0.00,1.14,1.14,"",0,0.0,3,18.8,164919,15.0,0,0.0,0,0.0,-35,-2.6,-1821,-2.6
"19193","1","926","75","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 926 Administration of economic programs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,88,6443962,0,0,1414,73505,"",2.30,1.04,1.06,0.00,0.00,1.03,1.03,"",-1,-12.5,-16,-15.4,-557066,-8.0,0,0.0,0,0.0,114,8.8,5917,8.8
"19193","1","9261","76","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 9261 Administration of economic programs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,88,6443962,0,0,1414,73505,"",2.30,1.04,1.06,0.00,0.00,1.03,1.03,"",-1,-12.5,-16,-15.4,-557066,-8.0,0,0.0,0,0.0,114,8.8,5917,8.8
"19193","1","92611","77","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 92611 Administration of general economic programs","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,3,155429,0,0,944,49083,"",1.44,0.17,0.12,0.00,0.00,0.69,0.69,"",0,0.0,-16,-84.2,-426265,-73.3,0,0.0,0,0.0,350,58.9,18197,58.9
"19193","1","926110","78","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 926110 Administration of general economic programs","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,3,155429,0,0,944,49083,"",1.44,0.17,0.12,0.00,0.00,0.69,0.69,"",0,0.0,-16,-84.2,-426265,-73.3,0,0.0,0,0.0,350,58.9,18197,58.9
"19193","1","92612","77","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 92612 Transportation program administration","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,38,2618327,0,0,1314,68304,"",5.16,1.02,1.07,0.00,0.00,1.04,1.04,"",0,0.0,0,0.0,132586,5.3,0,0.0,0,0.0,53,4.2,2746,4.2
"19193","1","926120","78","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 926120 Transportation program administration","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,38,2618327,0,0,1314,68304,"",5.16,1.02,1.07,0.00,0.00,1.04,1.04,"",0,0.0,0,0.0,132586,5.3,0,0.0,0,0.0,53,4.2,2746,4.2
"19193","1","92614","77","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 92614 Agricultural market and commodity regulation","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,46,3670206,0,0,1529,79499,"",3.17,2.95,3.86,0.00,0.00,1.30,1.30,"",0,0.0,0,0.0,-181867,-4.7,0,0.0,0,0.0,-81,-5.0,-4242,-5.1
"19193","1","926140","78","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 926140 Agricultural market and commodity regulation","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,46,3670206,0,0,1529,79499,"",3.17,2.95,3.86,0.00,0.00,1.30,1.30,"",0,0.0,0,0.0,-181867,-4.7,0,0.0,0,0.0,-81,-5.0,-4242,-5.1
"19193","1","92615","77","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 92615 Licensing and regulating commercial sectors","County, NAICS 5-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",-1,-100.0,-1,-100.0,-81520,-100.0,0,0.0,0,0.0,-1881,-100.0,-97824,-100.0
"19193","1","926150","78","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 926150 Licensing and regulating commercial sectors","County, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",-1,-100.0,-1,-100.0,-81520,-100.0,0,0.0,0,0.0,-1881,-100.0,-97824,-100.0
"19193","1","928","75","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 928 National security and international affairs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,183,11775385,0,0,1241,64523,"",1.46,0.87,0.86,0.00,0.00,0.98,0.98,"",0,0.0,-24,-11.6,-1200715,-9.3,0,0.0,0,0.0,34,2.8,1761,2.8
"19193","1","9281","76","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 9281 National security and international affairs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,183,11775385,0,0,1241,64523,"",1.46,0.87,0.86,0.00,0.00,0.98,0.98,"",0,0.0,-24,-11.6,-1200715,-9.3,0,0.0,0,0.0,34,2.8,1761,2.8
"19193","1","92811","77","0","2021","A","","Woodbury County, Iowa","Federal Government","NAICS 92811 National security","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,183,11775385,0,0,1241,64523,"",1.79,0.93,0.93,0.00,0.00,1.00,1.00,"",0,0.0,-24,-11.6,-1200715,-9.3,0,0.0,0,0.0,34,2.8,1761,2.8
