"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"C2050","0","10","40","0","2021","A","","Durham-Chapel Hill, NC MSA","Total Covered","10 Total, all industries","MSA, Total Covered","All establishment sizes",16856,319264,24500388827,5590115094,30637114,1476,76740,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",893,5.6,13327,4.4,2064682425,9.2,648077833,13.1,6316094,26.0,66,4.7,3406,4.6
"C2050","1","10","41","0","2021","A","","Durham-Chapel Hill, NC MSA","Federal Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",57,6931,687260977,0,0,1907,99155,"",0.60,1.08,1.06,0.00,0.00,0.98,0.98,"",-1,-1.7,-9,-0.1,25384845,3.8,0,0.0,0,0.0,73,4.0,3780,4.0
"C2050","2","10","41","0","2021","A","N","Durham-Chapel Hill, NC MSA","State Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",67,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,"N",-3,-4.3,0,0,0,0,0,0,0,0,0,0,0,0
"C2050","3","10","41","0","2021","A","N","Durham-Chapel Hill, NC MSA","Local Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",135,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,"N",5,3.8,0,0,0,0,0,0,0,0,0,0,0,0
"C2050","5","10","41","0","2021","A","","Durham-Chapel Hill, NC MSA","Private","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",16598,258814,20149044488,5573421988,30570807,1497,77851,"",1.01,0.95,0.96,1.02,1.00,1.01,1.01,"",893,5.7,13631,5.6,1896760823,10.4,645564323,13.1,6305677,26.0,65,4.5,3408,4.6
"C2050","5","101","42","0","2021","A","","Durham-Chapel Hill, NC MSA","Private","101 Goods-producing","MSA, by Domain -- by ownership sector","All establishment sizes",1884,44470,4771621630,1317844902,6444917,2063,107300,"",0.88,0.93,1.21,1.16,0.83,1.29,1.29,"",38,2.1,1598,3.7,176701953,3.8,135603167,11.5,828795,14.8,2,0.1,121,0.1
"C2050","5","1011","43","0","2021","A","","Durham-Chapel Hill, NC MSA","Private","1011 Natural resources and mining","MSA, by Supersector -- by ownership sector","All establishment sizes",114,1062,67554641,36011343,205757,1224,63631,"",0.52,0.27,0.25,0.36,0.28,0.91,0.91,"",4,3.6,-41,-3.7,-267880,-0.4,-804569,-2.2,49840,32.0,41,3.5,2119,3.4
"C2050","5","1012","43","0","2021","A","","Durham-Chapel Hill, NC MSA","Private","1012 Construction","MSA, by Supersector -- by ownership sector","All establishment sizes",1344,9302,595165872,271798396,2255232,1230,63983,"",1.00,0.56,0.46,0.65,0.60,0.81,0.81,"",28,2.1,201,2.2,53641571,9.9,19380010,7.7,60315,2.7,86,7.5,4480,7.5
"C2050","5","1013","43","0","2021","A","","Durham-Chapel Hill, NC MSA","Private","1013 Manufacturing","MSA, by Supersector -- by ownership sector","All establishment sizes",427,34106,4108901117,1010035163,3983928,2317,120474,"",0.75,1.25,1.73,1.64,1.20,1.39,1.39,"",6,1.4,1438,4.4,123328262,3.1,117027726,13.1,718640,22.0,-29,-1.2,-1527,-1.3
"C2050","5","102","42","0","2021","A","","Durham-Chapel Hill, NC MSA","Private","102 Service-providing","MSA, by Domain -- by ownership sector","All establishment sizes",14714,214344,15377422858,4255577086,24125890,1380,71742,"",1.03,0.95,0.90,0.98,1.07,0.94,0.94,"",855,6.2,12032,5.9,1720058870,12.6,509961156,13.6,5476882,29.4,82,6.3,4235,6.3
