"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"39017","0","10","70","0","2021","A","","Butler County, Ohio","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",8319,150387,8458000889,1446873355,34592065,1082,56242,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",221,2.7,1420,1.0,327742537,4.0,56375609,4.1,6117053,21.5,32,3.0,1665,3.1
"39017","1","10","71","0","2021","A","","Butler County, Ohio","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",24,548,38683543,0,0,1358,70590,"",0.51,0.18,0.17,0.00,0.00,0.95,0.95,"",0,0.0,-45,-7.6,777982,2.1,0,0.0,0,0.0,129,10.5,6695,10.5
"39017","1","102","72","0","2021","A","","Butler County, Ohio","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",24,548,38683543,0,0,1358,70590,"",0.52,0.19,0.18,0.00,0.00,0.95,0.95,"",0,0.0,-45,-7.6,777982,2.1,0,0.0,0,0.0,129,10.5,6695,10.5
"39017","1","1021","73","0","2021","A","","Butler County, Ohio","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",14,403,26653051,0,0,1271,66068,"",0.61,0.57,0.68,0.00,0.00,1.19,1.19,"",0,0.0,-5,-1.2,1396044,5.5,0,0.0,0,0.0,80,6.7,4138,6.7
"39017","1","1025","73","0","2021","A","","Butler County, Ohio","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",2,62,6085653,0,0,1903,98954,"",1.88,0.14,0.18,0.00,0.00,1.33,1.33,"",0,0.0,-3,-4.6,-297989,-4.7,0,0.0,0,0.0,7,0.4,365,0.4
"39017","1","1028","73","0","2021","A","","Butler County, Ohio","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",8,83,5944839,0,0,1376,71553,"",0.41,0.05,0.04,0.00,0.00,0.87,0.87,"",0,0.0,-38,-31.4,-320073,-5.1,0,0.0,0,0.0,378,37.9,19634,37.8
"39017","1","48-49","74","0","2021","A","","Butler County, Ohio","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",14,403,26653051,0,0,1271,66068,"",0.62,0.62,0.73,0.00,0.00,1.18,1.18,"",0,0.0,-5,-1.2,1396044,5.5,0,0.0,0,0.0,80,6.7,4138,6.7
"39017","1","491","75","0","2021","A","","Butler County, Ohio","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,403,26653051,0,0,1271,66068,"",0.63,0.64,0.76,0.00,0.00,1.20,1.20,"",0,0.0,-5,-1.2,1396044,5.5,0,0.0,0,0.0,80,6.7,4138,6.7
"39017","1","4911","76","0","2021","A","","Butler County, Ohio","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",14,403,26653051,0,0,1271,66068,"",0.63,0.64,0.76,0.00,0.00,1.20,1.20,"",0,0.0,-5,-1.2,1396044,5.5,0,0.0,0,0.0,80,6.7,4138,6.7
"39017","1","49111","77","0","2021","A","","Butler County, Ohio","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",14,403,26653051,0,0,1271,66068,"",0.63,0.64,0.76,0.00,0.00,1.20,1.20,"",0,0.0,-5,-1.2,1396044,5.5,0,0.0,0,0.0,80,6.7,4138,6.7
"39017","1","491110","78","0","2021","A","","Butler County, Ohio","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",14,403,26653051,0,0,1271,66068,"",0.63,0.64,0.76,0.00,0.00,1.20,1.20,"",0,0.0,-5,-1.2,1396044,5.5,0,0.0,0,0.0,80,6.7,4138,6.7
"39017","1","62","74","0","2021","A","","Butler County, Ohio","Federal Government","NAICS 62 Health care and social assistance","County, NAICS Sector -- by ownership sector","All establishment sizes",2,62,6085653,0,0,1903,98954,"",2.14,0.14,0.19,0.00,0.00,1.33,1.33,"",0,0.0,-3,-4.6,-297989,-4.7,0,0.0,0,0.0,7,0.4,365,0.4
"39017","1","621","75","0","2021","A","","Butler County, Ohio","Federal Government","NAICS 621 Ambulatory health care services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,62,6085653,0,0,1903,98954,"",5.48,1.48,1.92,0.00,0.00,1.31,1.31,"",0,0.0,-3,-4.6,-297989,-4.7,0,0.0,0,0.0,7,0.4,365,0.4
"39017","1","6211","76","0","2021","A","","Butler County, Ohio","Federal Government","NAICS 6211 Offices of physicians","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,62,6085653,0,0,1903,98954,"",7.58,2.42,3.07,0.00,0.00,1.28,1.28,"",0,0.0,-3,-4.6,-297989,-4.7,0,0.0,0,0.0,7,0.4,365,0.4
"39017","1","62111","77","0","2021","A","","Butler County, Ohio","Federal Government","NAICS 62111 Offices of physicians","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,62,6085653,0,0,1903,98954,"",7.58,2.42,3.07,0.00,0.00,1.28,1.28,"",0,0.0,-3,-4.6,-297989,-4.7,0,0.0,0,0.0,7,0.4,365,0.4
"39017","1","621111","78","0","2021","A","","Butler County, Ohio","Federal Government","NAICS 621111 Offices of physicians, except mental health","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,62,6085653,0,0,1903,98954,"",7.58,2.42,3.07,0.00,0.00,1.28,1.28,"",0,0.0,-3,-4.6,-297989,-4.7,0,0.0,0,0.0,7,0.4,365,0.4
"39017","1","92","74","0","2021","A","","Butler County, Ohio","Federal Government","NAICS 92 Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",8,83,5944839,0,0,1376,71553,"",0.41,0.05,0.04,0.00,0.00,0.87,0.87,"",0,0.0,-38,-31.4,-320073,-5.1,0,0.0,0,0.0,378,37.9,19634,37.8
"39017","1","921","75","0","2021","A","","Butler County, Ohio","Federal Government","NAICS 921 Executive, legislative and general government","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,1,107134,0,0,2060,107134,"",0.85,0.01,0.01,0.00,0.00,1.37,1.37,"",0,0.0,0,0.0,-395,-0.4,0,0.0,0,0.0,-8,-0.4,-395,-0.4
"39017","1","9211","76","0","2021","A","","Butler County, Ohio","Federal Government","NAICS 9211 Executive, legislative and general government","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,1,107134,0,0,2060,107134,"",0.85,0.01,0.01,0.00,0.00,1.37,1.37,"",0,0.0,0,0.0,-395,-0.4,0,0.0,0,0.0,-8,-0.4,-395,-0.4
"39017","1","92119","77","0","2021","A","","Butler County, Ohio","Federal Government","NAICS 92119 Other general government support","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,1,107134,0,0,2060,107134,"",1.32,0.03,0.04,0.00,0.00,1.24,1.24,"",0,0.0,0,0.0,-395,-0.4,0,0.0,0,0.0,-8,-0.4,-395,-0.4
"39017","1","921190","78","0","2021","A","","Butler County, Ohio","Federal Government","NAICS 921190 Other general government support","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,1,107134,0,0,2060,107134,"",1.32,0.03,0.04,0.00,0.00,1.24,1.24,"",0,0.0,0,0.0,-395,-0.4,0,0.0,0,0.0,-8,-0.4,-395,-0.4
"39017","1","923","75","0","2021","A","","Butler County, Ohio","Federal Government","NAICS 923 Administration of human resource programs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,27,2130426,0,0,1522,79149,"",0.51,0.12,0.11,0.00,0.00,0.92,0.92,"",0,0.0,2,8.0,175453,9.0,0,0.0,0,0.0,-13,-0.8,-646,-0.8
"39017","1","9231","76","0","2021","A","","Butler County, Ohio","Federal Government","NAICS 9231 Administration of human resource programs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,27,2130426,0,0,1522,79149,"",0.51,0.12,0.11,0.00,0.00,0.92,0.92,"",0,0.0,2,8.0,175453,9.0,0,0.0,0,0.0,-13,-0.8,-646,-0.8
"39017","1","92313","77","0","2021","A","","Butler County, Ohio","Federal Government","NAICS 92313 Other human resource programs administration","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,27,2130426,0,0,1522,79149,"",0.85,0.38,0.38,0.00,0.00,1.02,1.02,"",0,0.0,2,8.0,175453,9.0,0,0.0,0,0.0,-13,-0.8,-646,-0.8
