"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"C1314","0","10","40","0","2020","A","","Beaumont-Port Arthur, TX MSA","Total Covered","10 Total, all industries","MSA, Total Covered","All establishment sizes",8425,149062,8542248649,1379209502,32075491,1102,57307,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",17,0.2,-11091,-6.9,-481850795,-5.3,-132318720,-8.8,-7637736,-19.2,18,1.7,960,1.7
"C1314","1","10","41","0","2020","A","","Beaumont-Port Arthur, TX MSA","Federal Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",70,2038,159486590,0,0,1505,78269,"",1.42,0.65,0.66,0.00,0.00,1.02,1.02,"",1,1.4,44,2.2,5326725,3.5,0,0.0,0,0.0,18,1.2,964,1.2
"C1314","2","10","41","0","2020","A","","Beaumont-Port Arthur, TX MSA","State Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",63,4667,247981822,0,0,1022,53138,"",1.12,0.95,0.86,0.00,0.00,0.90,0.90,"",0,0.0,-119,-2.5,3741770,1.5,0,0.0,0,0.0,41,4.2,2102,4.1
"C1314","3","10","41","0","2020","A","","Beaumont-Port Arthur, TX MSA","Local Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",232,17187,837032216,15993668,255838,937,48700,"",1.69,1.18,1.12,0.83,1.38,0.96,0.96,"",2,0.9,-296,-1.7,46276130,5.9,48357,0.3,239953,1510.6,67,7.7,3470,7.7
"C1314","5","10","41","0","2020","A","","Beaumont-Port Arthur, TX MSA","Private","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",8061,125170,7297748021,1363215834,31819653,1121,58303,"",0.99,0.99,1.00,1.01,1.00,1.01,1.01,"",15,0.2,-10720,-7.9,-537195420,-6.9,-132367077,-8.9,-7877689,-19.8,12,1.1,647,1.1
"C1314","5","101","42","0","2020","A","","Beaumont-Port Arthur, TX MSA","Private","101 Goods-producing","MSA, by Domain -- by ownership sector","All establishment sizes",1237,37259,3376283371,481153005,17825219,1743,90617,"",1.14,1.65,2.38,1.67,2.02,1.44,1.44,"",-4,-0.3,-5347,-12.5,-401366270,-10.6,-81130407,-14.4,-5044877,-22.1,38,2.2,1952,2.2
"C1314","5","1011","43","0","2020","A","","Beaumont-Port Arthur, TX MSA","Private","1011 Natural resources and mining","MSA, by Supersector -- by ownership sector","All establishment sizes",142,1020,66361107,12331247,311307,1251,65044,"",1.26,0.53,0.63,0.47,0.37,1.19,1.19,"",-9,-6.0,-212,-17.2,-15176570,-18.6,-2771745,-18.4,-155200,-33.3,-22,-1.7,-1130,-1.7
"C1314","5","1012","43","0","2020","A","N","Beaumont-Port Arthur, TX MSA","Private","1012 Construction","MSA, by Supersector -- by ownership sector","All establishment sizes",733,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,"N",13,1.8,0,0,0,0,0,0,0,0,0,0,0,0
"C1314","5","1013","43","0","2020","A","N","Beaumont-Port Arthur, TX MSA","Private","1013 Manufacturing","MSA, by Supersector -- by ownership sector","All establishment sizes",362,0,0,0,0,0,0,"N",1.26,0,0,0,0,0,0,"N",-8,-2.2,0,0,0,0,0,0,0,0,0,0,0,0
"C1314","5","102","42","0","2020","A","","Beaumont-Port Arthur, TX MSA","Private","102 Service-providing","MSA, by Domain -- by ownership sector","All establishment sizes",6824,87911,3921464650,882062829,13994434,858,44607,"",0.96,0.85,0.67,0.83,0.61,0.79,0.79,"",18,0.3,-5374,-5.8,-135829150,-3.3,-51236670,-5.5,-2832812,-16.8,22,2.6,1113,2.6
