"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"46035","0","10","70","0","2020","A","","Davison County, South Dakota","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",818,11673,517034968,134217313,554591,852,44294,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-497,-4.1,13037434,2.6,-5011645,-3.6,-88428,-13.8,56,7.0,2879,7.0
"46035","1","10","71","0","2020","A","","Davison County, South Dakota","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",9,115,6588112,0,0,1100,57205,"",1.88,0.47,0.45,0.00,0.00,0.97,0.97,"",0,0.0,2,1.8,237344,3.7,0,0.0,0,0.0,14,1.3,754,1.3
"46035","1","102","72","0","2020","A","","Davison County, South Dakota","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",9,115,6588112,0,0,1100,57205,"",1.89,0.48,0.46,0.00,0.00,0.97,0.97,"",0,0.0,2,1.8,237344,3.7,0,0.0,0,0.0,14,1.3,754,1.3
"46035","1","1021","73","0","2020","A","","Davison County, South Dakota","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",3,45,2475089,0,0,1066,55412,"",1.27,0.80,0.98,0.00,0.00,1.23,1.23,"",0,0.0,1,2.3,32906,1.3,0,0.0,0,0.0,-7,-0.7,-409,-0.7
"46035","1","1023","73","0","2020","A","","Davison County, South Dakota","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,5,383474,0,0,1405,73043,"",16.59,4.93,4.37,0.00,0.00,0.84,0.84,"",0,0.0,-2,-28.6,-33018,-7.9,0,0.0,0,0.0,218,18.4,11340,18.4
"46035","1","1028","73","0","2020","A","","Davison County, South Dakota","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",5,65,3729549,0,0,1099,57158,"",2.52,0.47,0.42,0.00,0.00,0.88,0.88,"",0,0.0,3,4.8,237456,6.8,0,0.0,0,0.0,16,1.5,834,1.5
"46035","1","48-49","74","0","2020","A","","Davison County, South Dakota","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",3,45,2475089,0,0,1066,55412,"",1.31,0.87,1.05,0.00,0.00,1.22,1.22,"",0,0.0,1,2.3,32906,1.3,0,0.0,0,0.0,-7,-0.7,-409,-0.7
"46035","1","491","75","0","2020","A","","Davison County, South Dakota","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,45,2475089,0,0,1066,55412,"",1.31,0.89,1.10,0.00,0.00,1.24,1.24,"",0,0.0,1,2.3,32906,1.3,0,0.0,0,0.0,-7,-0.7,-409,-0.7
"46035","1","4911","76","0","2020","A","","Davison County, South Dakota","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,45,2475089,0,0,1066,55412,"",1.31,0.89,1.10,0.00,0.00,1.24,1.24,"",0,0.0,1,2.3,32906,1.3,0,0.0,0,0.0,-7,-0.7,-409,-0.7
"46035","1","49111","77","0","2020","A","","Davison County, South Dakota","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,45,2475089,0,0,1066,55412,"",1.31,0.89,1.10,0.00,0.00,1.24,1.24,"",0,0.0,1,2.3,32906,1.3,0,0.0,0,0.0,-7,-0.7,-409,-0.7
