"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"22127","0","10","70","0","2020","A","","Winn Parish, Louisiana","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",333,4224,171229375,34517254,456677,780,40536,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.3,-301,-6.7,-2484210,-1.4,-3954628,-10.3,-110935,-19.5,42,5.7,2150,5.6
"22127","1","10","71","0","2020","A","","Winn Parish, Louisiana","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",8,57,3107912,0,0,1058,55007,"",4.11,0.64,0.65,0.00,0.00,1.02,1.02,"",1,14.3,3,5.6,185599,6.4,0,0.0,0,0.0,24,2.3,1222,2.3
"22127","1","102","72","0","2020","A","","Winn Parish, Louisiana","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",8,57,3107912,0,0,1058,55007,"",4.12,0.65,0.66,0.00,0.00,1.02,1.02,"",1,14.3,3,5.6,185599,6.4,0,0.0,0,0.0,24,2.3,1222,2.3
"22127","1","1021","73","0","2020","A","","Winn Parish, Louisiana","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",6,26,1214309,0,0,916,47620,"",6.24,1.28,1.45,0.00,0.00,1.16,1.16,"",0,0.0,-2,-7.1,-56876,-4.5,0,0.0,0,0.0,30,3.4,1535,3.3
"22127","1","1028","73","0","2020","A","","Winn Parish, Louisiana","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",2,31,1893603,0,0,1175,61084,"",2.47,0.62,0.64,0.00,0.00,1.03,1.03,"",0,0.0,4,14.8,242475,14.7,0,0.0,0,0.0,-12,-1.0,-640,-1.0
"22127","1","48-49","74","0","2020","A","","Winn Parish, Louisiana","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",6,26,1214309,0,0,916,47620,"",6.42,1.39,1.56,0.00,0.00,1.14,1.14,"",0,0.0,-2,-7.1,-56876,-4.5,0,0.0,0,0.0,30,3.4,1535,3.3
"22127","1","491","75","0","2020","A","","Winn Parish, Louisiana","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,26,1214309,0,0,916,47620,"",6.46,1.42,1.63,0.00,0.00,1.16,1.17,"",0,0.0,-2,-7.1,-56876,-4.5,0,0.0,0,0.0,30,3.4,1535,3.3
"22127","1","4911","76","0","2020","A","","Winn Parish, Louisiana","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,26,1214309,0,0,916,47620,"",6.46,1.42,1.63,0.00,0.00,1.16,1.17,"",0,0.0,-2,-7.1,-56876,-4.5,0,0.0,0,0.0,30,3.4,1535,3.3
"22127","1","49111","77","0","2020","A","","Winn Parish, Louisiana","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",6,26,1214309,0,0,916,47620,"",6.46,1.42,1.63,0.00,0.00,1.16,1.17,"",0,0.0,-2,-7.1,-56876,-4.5,0,0.0,0,0.0,30,3.4,1535,3.3
"22127","1","491110","78","0","2020","A","","Winn Parish, Louisiana","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,26,1214309,0,0,916,47620,"",6.46,1.42,1.63,0.00,0.00,1.16,1.17,"",0,0.0,-2,-7.1,-56876,-4.5,0,0.0,0,0.0,30,3.4,1535,3.3
"22127","1","92","74","0","2020","A","","Winn Parish, Louisiana","Federal Government","NAICS 92 Public administration","County, NAICS Sector -- by ownership sector","All establishment sizes",2,31,1893603,0,0,1175,61084,"",2.47,0.62,0.64,0.00,0.00,1.03,1.03,"",0,0.0,4,14.8,242475,14.7,0,0.0,0,0.0,-12,-1.0,-640,-1.0
"22127","1","924","75","0","2020","A","","Winn Parish, Louisiana","Federal Government","NAICS 924 Administration of environmental programs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,26,1608784,0,0,1198,62276,"",5.97,9.14,9.93,0.00,0.00,1.09,1.09,"",0,0.0,0,0.0,-33473,-2.0,0,0.0,0,0.0,-13,-1.1,-686,-1.1
"22127","1","9241","76","0","2020","A","","Winn Parish, Louisiana","Federal Government","NAICS 9241 Administration of environmental programs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,26,1608784,0,0,1198,62276,"",5.97,9.14,9.93,0.00,0.00,1.09,1.09,"",0,0.0,0,0.0,-33473,-2.0,0,0.0,0,0.0,-13,-1.1,-686,-1.1
"22127","1","92412","77","0","2020","A","","Winn Parish, Louisiana","Federal Government","NAICS 92412 Administration of conservation programs","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,26,1608784,0,0,1198,62276,"",6.29,11.10,12.99,0.00,0.00,1.18,1.18,"",0,0.0,0,0.0,-33473,-2.0,0,0.0,0,0.0,-13,-1.1,-686,-1.1
"22127","1","924120","78","0","2020","A","","Winn Parish, Louisiana","Federal Government","NAICS 924120 Administration of conservation programs","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,26,1608784,0,0,1198,62276,"",6.29,11.10,12.99,0.00,0.00,1.18,1.18,"",0,0.0,0,0.0,-33473,-2.0,0,0.0,0,0.0,-13,-1.1,-686,-1.1
"22127","1","926","75","0","2020","A","","Winn Parish, Louisiana","Federal Government","NAICS 926 Administration of economic programs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,3,24947,0,0,180,9355,"",3.06,0.31,0.05,0.00,0.00,0.18,0.18,"",0,0.0,2,200.0,16076,181.2,0,0.0,0,0.0,-76,-29.7,-3952,-29.7
"22127","1","9261","76","0","2020","A","","Winn Parish, Louisiana","Federal Government","NAICS 9261 Administration of economic programs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,3,24947,0,0,180,9355,"",3.06,0.31,0.05,0.00,0.00,0.18,0.18,"",0,0.0,2,200.0,16076,181.2,0,0.0,0,0.0,-76,-29.7,-3952,-29.7
"22127","1","92611","77","0","2020","A","","Winn Parish, Louisiana","Federal Government","NAICS 92611 Administration of general economic programs","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,3,24947,0,0,180,9355,"",6.68,0.82,0.19,0.00,0.00,0.27,0.27,"",0,0.0,2,200.0,16076,181.2,0,0.0,0,0.0,-76,-29.7,-3952,-29.7
"22127","1","926110","78","0","2020","A","","Winn Parish, Louisiana","Federal Government","NAICS 926110 Administration of general economic programs","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,3,24947,0,0,180,9355,"",6.68,0.82,0.19,0.00,0.00,0.27,0.27,"",0,0.0,2,200.0,16076,181.2,0,0.0,0,0.0,-76,-29.7,-3952,-29.7
"22127","1","928","75","0","2020","A","","Winn Parish, Louisiana","Federal Government","NAICS 928 National security and international affairs","County, NAICS 3-digit -- by ownership sector","All establishment sizes",0,3,259872,0,0,1999,103949,"",0.00,0.17,0.25,0.00,0.00,1.82,1.82,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22127","1","9281","76","0","2020","A","","Winn Parish, Louisiana","Federal Government","NAICS 9281 National security and international affairs","County, NAICS 4-digit -- by ownership sector","All establishment sizes",0,3,259872,0,0,1999,103949,"",0.00,0.17,0.25,0.00,0.00,1.82,1.82,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22127","1","92812","77","0","2020","A","","Winn Parish, Louisiana","Federal Government","NAICS 92812 International affairs","County, NAICS 5-digit -- by ownership sector","All establishment sizes",0,3,259872,0,0,1999,103949,"",0.00,2.75,3.55,0.00,0.00,1.55,1.55,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22127","1","928120","78","0","2020","A","","Winn Parish, Louisiana","Federal Government","NAICS 928120 International affairs","County, NAICS 6-digit -- by ownership sector","All establishment sizes",0,3,259872,0,0,1999,103949,"",0.00,2.75,3.55,0.00,0.00,1.55,1.55,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22127","2","10","71","0","2020","A","","Winn Parish, Louisiana","State Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",9,71,3125960,38500,239,847,44028,"",4.05,0.51,0.54,0.19,0.69,1.06,1.06,"",-2,-18.2,-1,-1.4,210027,7.2,0,0.0,51,27.1,71,9.1,3669,9.1
"22127","2","101","72","0","2020","A","N","Winn Parish, Louisiana","State Government","101 Goods-producing","County, by Domain -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",16.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22127","2","1012","73","0","2020","A","N","Winn Parish, Louisiana","State Government","1012 Construction","County, by Supersector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",18.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22127","2","102","72","0","2020","A","N","Winn Parish, Louisiana","State Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,"N",3.70,0,0,0,0,0,0,"N",-2,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"22127","2","1025","73","0","2020","A","","Winn Parish, Louisiana","State Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",3,41,1840947,0,0,863,44901,"",6.43,0.52,0.55,0.00,0.00,1.06,1.06,"",0,0.0,1,2.5,184680,11.2,0,0.0,0,0.0,68,8.6,3580,8.7
"22127","2","1028","73","0","2020","A","N","Winn Parish, Louisiana","State Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",3.16,0,0,0,0,0,0,"N",-2,-28.6,0,0,0,0,0,0,0,0,0,0,0,0
"22127","2","23","74","0","2020","A","N","Winn Parish, Louisiana","State Government","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",18.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22127","2","237","75","0","2020","A","N","Winn Parish, Louisiana","State Government","NAICS 237 Heavy and civil engineering construction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",18.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22127","2","2373","76","0","2020","A","N","Winn Parish, Louisiana","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",18.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22127","2","23731","77","0","2020","A","N","Winn Parish, Louisiana","State Government","NAICS 23731 Highway, street, and bridge construction","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",18.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22127","2","237310","78","0","2020","A","N","Winn Parish, Louisiana","State Government","NAICS 237310 Highway, street, and bridge construction","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",18.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22127","2","61","74","0","2020","A","N","Winn Parish, Louisiana","State Government","NAICS 61 Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",3.97,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22127","2","611","75","0","2020","A","N","Winn Parish, Louisiana","State Government","NAICS 611 Educational services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",3.97,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
