"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"39035","0","10","70","0","2020","A","","Cuyahoga County, Ohio","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",36608,681602,43228822285,5637963282,122918801,1220,63422,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",284,0.8,-50948,-7.0,59860326,0.1,-513635027,-8.3,-15138792,-11.0,87,7.7,4492,7.6
"39035","1","10","71","0","2020","A","","Cuyahoga County, Ohio","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",113,16377,1365041026,0,0,1603,83354,"",0.53,1.14,1.12,0.00,0.00,0.98,0.98,"",0,0.0,7,0.0,41031937,3.1,0,0.0,0,0.0,48,3.1,2475,3.1
"39035","1","102","72","0","2020","A","","Cuyahoga County, Ohio","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",113,16377,1365041026,0,0,1603,83354,"",0.53,1.16,1.15,0.00,0.00,0.98,0.98,"",0,0.0,7,0.0,41031937,3.1,0,0.0,0,0.0,48,3.1,2475,3.1
"39035","1","1021","73","0","2020","A","","Cuyahoga County, Ohio","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",49,3540,236944724,0,0,1287,66935,"",0.46,1.08,1.12,0.00,0.00,1.04,1.04,"",1,2.1,-122,-3.3,3605972,1.5,0,0.0,0,0.0,62,5.1,3213,5.0
"39035","1","1023","73","0","2020","A","","Cuyahoga County, Ohio","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,6,453623,0,0,1454,75604,"",0.37,0.10,0.06,0.00,0.00,0.61,0.61,"",0,0.0,0,0.0,29446,6.9,0,0.0,0,0.0,94,6.9,4908,6.9
"39035","1","1024","73","0","2020","A","","Cuyahoga County, Ohio","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",1,20,1926985,0,0,1815,94383,"",0.20,0.06,0.06,0.00,0.00,1.04,1.04,"",0,0.0,1,5.3,211303,12.3,0,0.0,0,0.0,78,4.5,4084,4.5
"39035","1","1025","73","0","2020","A","","Cuyahoga County, Ohio","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",3,4416,389615253,0,0,1697,88238,"",0.62,2.12,2.17,0.00,0.00,1.03,1.03,"",0,0.0,-31,-0.7,20661358,5.6,0,0.0,0,0.0,101,6.3,5265,6.3
"39035","1","1026","73","0","2020","A","","Cuyahoga County, Ohio","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",3,72,5129559,0,0,1372,71326,"",0.57,0.32,0.45,0.00,0.00,1.39,1.39,"",0,0.0,-3,-4.0,-205870,-3.9,0,0.0,0,0.0,-2,-0.1,-131,-0.2
"39035","1","1028","73","0","2020","A","","Cuyahoga County, Ohio","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",56,8323,730970882,0,0,1689,87828,"",0.63,1.04,0.98,0.00,0.00,0.94,0.94,"",-1,-1.8,161,2.0,16729728,2.3,0,0.0,0,0.0,6,0.4,322,0.4
"39035","1","44-45","74","0","2020","A","","Cuyahoga County, Ohio","Federal Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",3,23,1065815,0,0,875,45515,"",1.28,0.11,0.15,0.00,0.00,1.34,1.35,"",0,0.0,-1,-4.2,64459,6.4,0,0.0,0,0.0,64,7.9,3353,8.0
