"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"C1242","0","10","40","0","2022","A","","Austin-Round Rock, TX MSA","Total Covered","10 Total, all industries","MSA, Total Covered","All establishment sizes",75560,1200016,98564902276,12318267863,234056507,1580,82136,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3983,5.6,93681,8.5,12025658879,13.9,1349972129,12.3,19302910,9.0,76,5.1,3914,5.0
"C1242","1","10","41","0","2022","A","","Austin-Round Rock, TX MSA","Federal Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",145,13810,1067435829,0,0,1486,77293,"",0.36,0.60,0.43,0.00,0.00,0.71,0.71,"",-1,-0.7,-663,-4.6,-2510455,-0.2,0,0.0,0,0.0,64,4.5,3364,4.6
"C1242","2","10","41","0","2022","A","N","Austin-Round Rock, TX MSA","State Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",183,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1242","3","10","41","0","2022","A","N","Austin-Round Rock, TX MSA","Local Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",443,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,"N",2,0.5,0,0,0,0,0,0,0,0,0,0,0,0
"C1242","5","10","41","0","2022","A","","Austin-Round Rock, TX MSA","Private","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",74790,1027116,86929995165,12227434376,233965678,1628,84635,"",1.02,1.00,1.02,1.01,1.01,1.03,1.03,"",3981,5.6,92666,9.9,11447091146,15.2,1339124862,12.3,21438740,10.1,75,4.8,3857,4.8
"C1242","5","101","42","0","2022","A","","Austin-Round Rock, TX MSA","Private","101 Goods-producing","MSA, by Domain -- by ownership sector","All establishment sizes",8709,148973,14926867264,1843299321,37282460,1927,100199,"",0.93,0.84,0.93,0.75,0.63,1.12,1.12,"",466,5.7,10536,7.6,1335459976,9.8,138266174,8.1,2137926,6.1,39,2.1,2022,2.1
"C1242","5","1011","43","0","2022","A","","Austin-Round Rock, TX MSA","Private","1011 Natural resources and mining","MSA, by Supersector -- by ownership sector","All establishment sizes",491,4453,489435932,55017171,1192632,2114,109907,"",0.52,0.31,0.43,0.26,0.22,1.41,1.41,"",2,0.4,60,1.4,-69935671,-12.5,-3497487,-6.0,7711,0.7,-335,-13.7,-17433,-13.7
"C1242","5","1012","43","0","2022","A","","Austin-Round Rock, TX MSA","Private","1012 Construction","MSA, by Supersector -- by ownership sector","All establishment sizes",6022,74984,5897658054,979854262,19486473,1513,78652,"",1.02,1.22,1.11,1.07,0.69,0.91,0.91,"",361,6.4,5266,7.6,716662719,13.8,70802217,7.8,1176779,6.4,84,5.9,4338,5.8
"C1242","5","1013","43","0","2022","A","","Austin-Round Rock, TX MSA","Private","1013 Manufacturing","MSA, by Supersector -- by ownership sector","All establishment sizes",2196,69535,8539773278,808427888,16603355,2362,122813,"",0.88,0.68,0.90,0.61,0.66,1.32,1.32,"",104,5.0,5208,8.1,688732928,8.8,70961444,9.6,953436,6.1,15,0.6,763,0.6
"C1242","5","102","42","0","2022","A","","Austin-Round Rock, TX MSA","Private","102 Service-providing","MSA, by Domain -- by ownership sector","All establishment sizes",66081,878143,72003127901,10384135055,196683218,1577,81995,"",1.03,1.03,1.04,1.08,1.13,1.01,1.01,"",3515,5.6,82130,10.3,10111631170,16.3,1200858688,13.1,19300814,10.9,82,5.5,4243,5.5
